"year","count","tag1","tag2","rank1","rank2"
2015,23984,bash,ruby,23,10
2015,21616,linux,ruby,15,11
2016,180802,javascript,ruby,20,1
2016,93332,php,ruby,13,2
2016,92381,java,ruby,32,3
2016,87007,python,ruby,12,4
2016,80501,jquery,ruby,20,5
2016,69379,html,ruby,28,6
2016,63026,mysql,ruby,24,7
2016,43790,css,ruby,29,8
2016,27471,ios,ruby,20,9
2016,27357,bash,ruby,21,10
2016,21289,linux,ruby,13,11
2017,158016,javascript,ruby,23,1
2017,95952,python,ruby,13,2
2017,83415,php,ruby,11,3
2017,71395,java,ruby,32,4
2017,58899,jquery,ruby,22,5
2017,58396,html,ruby,28,6
2017,54917,mysql,ruby,24,7
2017,35374,css,ruby,31,8
2017,19369,bash,ruby,22,9
2017,15722,linux,ruby,15,10
2017,13931,ios,ruby,20,11
2008,3209,ruby,ruby-on-rails,1,1
2008,3052,javascript,ruby-on-rails,12,2
2008,2568,php,ruby-on-rails,8,3
2008,2472,python,ruby-on-rails,8,4
2008,1692,html,ruby-on-rails,15,5
2008,1577,mysql,ruby-on-rails,7,6
2008,1134,css,ruby-on-rails,16,7
2008,761,jquery,ruby-on-rails,11,8
2008,553,ajax,ruby-on-rails,18,9
2008,41,ios,ruby-on-rails,16,10
2009,34483,php,ruby-on-rails,5,1
2009,31330,javascript,ruby-on-rails,8,2
2009,22070,python,ruby-on-rails,6,3
2009,20873,jquery,ruby-on-rails,10,4
2009,16656,ruby,ruby-on-rails,1,5
2009,16016,html,ruby-on-rails,13,6
2009,15852,mysql,ruby-on-rails,6,7
2009,11436,css,ruby-on-rails,14,8
2009,5838,ajax,ruby-on-rails,16,9
2009,272,ios,ruby-on-rails,16,10
2010,79927,php,ruby-on-rails,5,1
2010,70713,javascript,ruby-on-rails,8,2
2010,59036,jquery,ruby-on-rails,6,3
2010,38294,python,ruby-on-rails,7,4
2010,34045,mysql,ruby-on-rails,6,5
2010,33229,html,ruby-on-rails,13,6
2010,31260,ruby,ruby-on-rails,1,7
2010,24534,css,ruby-on-rails,17,8
2010,10837,ajax,ruby-on-rails,17,9
2010,2232,ios,ruby-on-rails,16,10
2011,141238,javascript,ruby-on-rails,7,1
2011,138130,php,ruby-on-rails,6,2
2011,118713,jquery,ruby-on-rails,6,3
2011,63152,mysql,ruby-on-rails,7,4
2011,61708,ruby,ruby-on-rails,1,5
2011,61109,html,ruby-on-rails,14,6
2011,46296,css,ruby-on-rails,17,7
2011,42001,python,ruby-on-rails,9,8
2011,19435,ajax,ruby-on-rails,20,9
2011,15473,ios,ruby-on-rails,17,10
2011,8,angularjs,ruby-on-rails,14,11
2012,201931,javascript,ruby-on-rails,9,1
2012,172087,jquery,ruby-on-rails,7,2
2012,159657,php,ruby-on-rails,6,3
2012,85659,html,ruby-on-rails,14,4
2012,80849,ruby,ruby-on-rails,1,5
2012,77632,mysql,ruby-on-rails,12,6
2012,64477,css,ruby-on-rails,18,7
2012,49126,python,ruby-on-rails,12,8
2012,25898,ajax,ruby-on-rails,23,9
2012,23920,ios,ruby-on-rails,18,10
2012,1359,angularjs,ruby-on-rails,11,11
2013,258063,javascript,ruby-on-rails,10,1
2013,207614,jquery,ruby-on-rails,8,2
2013,167443,php,ruby-on-rails,11,3
2013,115506,html,ruby-on-rails,15,4
2013,102869,ruby,ruby-on-rails,1,5
2013,83706,css,ruby-on-rails,17,6
2013,82712,mysql,ruby-on-rails,14,7
2013,66044,python,ruby-on-rails,13,8
2013,35253,ios,ruby-on-rails,16,9
2013,32923,ajax,ruby-on-rails,25,10
2013,18507,angularjs,ruby-on-rails,11,11
2014,256588,javascript,ruby-on-rails,11,1
2014,172478,jquery,ruby-on-rails,9,2
2014,154340,php,ruby-on-rails,11,3
2014,122681,html,ruby-on-rails,16,4
2014,108506,ruby,ruby-on-rails,1,5
2014,89601,css,ruby-on-rails,18,6
2014,86878,mysql,ruby-on-rails,15,7
2014,58426,python,ruby-on-rails,15,8
2014,38941,angularjs,ruby-on-rails,18,9
2014,37907,ios,ruby-on-rails,17,10
2014,30493,ajax,ruby-on-rails,28,11
2015,263170,javascript,ruby-on-rails,10,1
2015,149749,jquery,ruby-on-rails,9,2
2015,122186,php,ruby-on-rails,11,3
2015,116912,html,ruby-on-rails,15,4
2015,101458,ruby,ruby-on-rails,1,5
2015,85187,css,ruby-on-rails,18,6
2015,78884,mysql,ruby-on-rails,17,7
2015,61839,python,ruby-on-rails,17,8
2015,58636,angularjs,ruby-on-rails,20,9
2015,28333,ajax,ruby-on-rails,28,10
2015,25070,ios,ruby-on-rails,21,11
2016,258449,javascript,ruby-on-rails,13,1
2016,125841,jquery,ruby-on-rails,11,2
2016,108808,html,ruby-on-rails,16,3
2016,106396,php,ruby-on-rails,11,4
2016,90234,ruby,ruby-on-rails,1,5
2016,76340,mysql,ruby-on-rails,18,6
2016,76298,css,ruby-on-rails,18,7
2016,58800,python,ruby-on-rails,19,8
2016,42737,angularjs,ruby-on-rails,28,9
2016,25070,ajax,ruby-on-rails,28,10
2016,20936,ios,ruby-on-rails,21,11
2017,212246,javascript,ruby-on-rails,14,1
2017,88226,jquery,ruby-on-rails,11,2
2017,82288,html,ruby-on-rails,19,3
2017,82159,php,ruby-on-rails,12,4
2017,63044,ruby,ruby-on-rails,1,5
2017,60339,mysql,ruby-on-rails,22,6
2017,56810,python,ruby-on-rails,21,7
2017,55628,css,ruby-on-rails,19,8
2017,21725,angularjs,ruby-on-rails,29,9
2017,19943,ajax,ruby-on-rails,30,10
2017,9824,ios,ruby-on-rails,21,11
2009,13,ruby-on-rails,ruby-on-rails-3,6,1
2009,6,ruby,ruby-on-rails-3,8,2
2009,6,php,ruby-on-rails-3,32,3
2009,3,jquery,ruby-on-rails-3,30,4
2010,31718,ruby-on-rails,ruby-on-rails-3,1,1
2010,17592,jquery,ruby-on-rails-3,26,2
2010,17213,ruby,ruby-on-rails-3,2,3
2010,17041,php,ruby-on-rails-3,26,4
2011,87393,jquery,ruby-on-rails-3,12,1
2011,86841,ruby-on-rails,ruby-on-rails-3,1,2
2011,79694,php,ruby-on-rails-3,15,3
2011,52953,ruby,ruby-on-rails-3,2,4
2012,120297,jquery,ruby-on-rails-3,13,1
2012,106641,ruby-on-rails,ruby-on-rails-3,1,2
2012,98229,php,ruby-on-rails-3,17,3
2012,67607,ruby,ruby-on-rails-3,2,4
2013,129393,jquery,ruby-on-rails-3,17,1
2013,124354,ruby-on-rails,ruby-on-rails-3,1,2
2013,81860,ruby,ruby-on-rails-3,2,3
2013,79782,php,ruby-on-rails-3,20,4
2014,99166,ruby-on-rails,ruby-on-rails-3,2,1
2014,71788,ruby,ruby-on-rails-3,3,2
2014,50564,jquery,ruby-on-rails-3,32,3
2014,46299,php,ruby-on-rails-3,30,4
2015,82667,ruby-on-rails,ruby-on-rails-3,2,1
2015,60400,ruby,ruby-on-rails-3,3,2
2015,25441,jquery,ruby-on-rails-3,32,3
2015,17934,php,ruby-on-rails-3,32,4
2016,64746,ruby-on-rails,ruby-on-rails-3,2,1
2016,50254,ruby,ruby-on-rails-3,3,2
2016,23650,jquery,ruby-on-rails-3,32,3
2016,13547,php,ruby-on-rails-3,32,4
2017,38730,ruby-on-rails,ruby-on-rails-3,2,1
2017,32530,ruby,ruby-on-rails-3,3,2
2017,7511,php,ruby-on-rails-3,32,3
2017,4646,jquery,ruby-on-rails-3,32,4
2009,19,ruby-on-rails,ruby-on-rails-4,5,1
2009,8,ruby,ruby-on-rails-4,7,2
2010,702,ruby-on-rails,ruby-on-rails-4,6,1
2010,245,ruby,ruby-on-rails-4,7,2
2011,351,ruby-on-rails,ruby-on-rails-4,7,1
2011,120,ruby,ruby-on-rails-4,8,2
2012,913,ruby-on-rails,ruby-on-rails-4,7,1
2012,491,ruby,ruby-on-rails-4,8,2
2013,87938,ruby-on-rails,ruby-on-rails-4,2,1
2013,58837,ruby,ruby-on-rails-4,3,2
2014,120309,ruby-on-rails,ruby-on-rails-4,1,1
2014,82697,ruby,ruby-on-rails-4,2,2
2015,113557,ruby-on-rails,ruby-on-rails-4,1,1
2015,75677,ruby,ruby-on-rails-4,2,2
2016,93280,ruby-on-rails,ruby-on-rails-4,1,1
2016,65402,ruby,ruby-on-rails-4,2,2
2017,49541,ruby-on-rails,ruby-on-rails-4,1,1
2017,38034,ruby,ruby-on-rails-4,2,2
2008,706,java,scala,29,1
2008,176,python,scala,28,2
2009,21974,java,scala,25,1
2009,8048,python,scala,21,2
2010,70084,java,scala,22,1
2010,15216,python,scala,24,2
2011,112278,java,scala,25,1
2011,23854,python,scala,22,2
2012,130652,java,scala,29,1
2012,24703,python,scala,25,2
2013,185029,java,scala,27,1
2013,23211,python,scala,29,2
2014,204341,java,scala,25,1
2014,37540,python,scala,25,2
2015,209760,java,scala,24,1
2015,49400,python,scala,22,2
2016,180822,java,scala,26,1
2016,64600,python,scala,17,2
2017,160896,java,scala,26,1
2017,73924,python,scala,16,2
2008,794,java,selenium,28,1
2008,162,php,selenium,26,2
2008,67,python,selenium,29,3
2009,9820,java,selenium,29,1
2009,5292,php,selenium,24,2
2009,3730,python,selenium,28,3
2010,25370,java,selenium,30,1
2010,13421,php,selenium,28,2
2010,8638,python,selenium,30,3
2011,60203,java,selenium,31,1
2011,36397,php,selenium,26,2
2011,20791,python,selenium,24,3
2012,94705,java,selenium,31,1
2012,48382,python,selenium,13,2
2012,38619,php,selenium,31,3
2013,149909,java,selenium,30,1
2013,68828,python,selenium,12,2
2013,54515,php,selenium,28,3
2014,168325,java,selenium,29,1
2014,99361,python,selenium,10,2
2014,55937,php,selenium,22,3
2015,186210,java,selenium,26,1
2015,123076,python,selenium,8,2
2015,50324,php,selenium,26,3
2016,192065,java,selenium,23,1
2016,165425,python,selenium,6,2
2016,55341,php,selenium,24,3
2017,206247,python,selenium,6,1
2017,196288,java,selenium,21,2
2017,58758,php,selenium,21,3
2008,5377,java,servlets,15,1
2008,1113,javascript,servlets,20,2
2008,570,php,servlets,21,3
2008,436,mysql,servlets,22,4
2008,219,jquery,servlets,23,5
2009,44732,java,servlets,15,1
2009,9813,javascript,servlets,22,2
2009,8895,php,servlets,20,3
2009,5609,jquery,servlets,24,4
2009,5189,mysql,servlets,25,5
2010,98085,java,servlets,12,1
2010,31933,php,servlets,20,2
2010,30513,javascript,servlets,23,3
2010,26601,jquery,servlets,23,4
2010,13598,mysql,servlets,26,5
2011,183306,java,servlets,9,1
2011,65606,javascript,servlets,20,2
2011,47657,php,servlets,24,3
2011,44557,jquery,servlets,26,4
2011,23386,mysql,servlets,26,5
2012,270726,java,servlets,10,1
2012,103807,javascript,servlets,22,2
2012,80005,jquery,servlets,20,3
2012,69020,php,servlets,23,4
2012,38787,mysql,servlets,27,5
2013,340686,java,servlets,12,1
2013,143158,javascript,servlets,23,2
2013,116562,jquery,servlets,19,3
2013,68355,php,servlets,23,4
2013,49354,mysql,servlets,27,5
2014,369762,java,servlets,11,1
2014,137607,javascript,servlets,24,2
2014,85731,jquery,servlets,23,3
2014,63954,php,servlets,20,4
2014,55075,mysql,servlets,25,5
2015,308109,java,servlets,13,1
2015,124638,javascript,servlets,30,2
2015,74475,jquery,servlets,25,3
2015,62232,php,servlets,22,4
2015,50189,mysql,servlets,29,5
2016,225870,java,servlets,18,1
2016,122918,javascript,servlets,30,2
2016,58894,jquery,servlets,27,3
2016,39591,mysql,servlets,30,4
2016,38679,php,servlets,27,5
2017,201045,java,servlets,20,1
2017,100492,javascript,servlets,31,2
2017,43631,jquery,servlets,29,3
2017,37642,mysql,servlets,29,4
2017,33940,php,servlets,27,5
2008,4615,java,spring,19,1
2008,469,javascript,spring,24,2
2008,379,hibernate,spring,2,3
2008,305,php,spring,23,4
2008,276,mysql,spring,26,5
2008,241,python,spring,27,6
2008,117,jquery,spring,25,7
2009,46082,java,spring,13,1
2009,7097,python,spring,25,2
2009,5595,javascript,spring,25,3
2009,4255,php,spring,25,4
2009,4159,mysql,spring,26,5
2009,3898,jquery,spring,25,6
2009,3186,hibernate,spring,3,7
2010,99633,java,spring,9,1
2010,22759,javascript,spring,25,2
2010,20577,jquery,spring,25,3
2010,19943,php,spring,25,4
2010,11963,python,spring,29,5
2010,11597,mysql,spring,27,6
2010,7943,hibernate,spring,2,7
2011,180752,java,spring,11,1
2011,46982,javascript,spring,27,2
2011,35612,jquery,spring,28,3
2011,34351,php,spring,28,4
2011,23223,mysql,spring,27,5
2011,13149,hibernate,spring,2,6
2011,10888,python,spring,30,7
2011,1,angularjs,spring,26,8
2012,270831,java,spring,9,1
2012,72351,javascript,spring,29,2
2012,54974,php,spring,27,3
2012,52738,jquery,spring,31,4
2012,35471,mysql,spring,28,5
2012,18771,hibernate,spring,2,6
2012,13068,python,spring,30,7
2012,404,angularjs,spring,29,8
2013,374741,java,spring,6,1
2013,130840,javascript,spring,24,2
2013,109336,jquery,spring,20,3
2013,63787,php,spring,26,4
2013,43941,mysql,spring,28,5
2013,23641,hibernate,spring,2,6
2013,22115,python,spring,30,7
2013,7788,angularjs,spring,30,8
2014,417674,java,spring,5,1
2014,127989,javascript,spring,25,2
2014,91914,jquery,spring,22,3
2014,61112,php,spring,21,4
2014,55821,mysql,spring,24,5
2014,28558,hibernate,spring,2,6
2014,20720,angularjs,spring,30,7
2014,19827,python,spring,29,8
2015,409232,java,spring,4,1
2015,145616,javascript,spring,27,2
2015,81023,jquery,spring,23,3
2015,63047,php,spring,21,4
2015,58315,mysql,spring,23,5
2015,42584,angularjs,spring,31,6
2015,28816,hibernate,spring,2,7
2015,25032,python,spring,30,8
2016,379474,java,spring,4,1
2016,167862,javascript,spring,24,2
2016,74868,jquery,spring,23,3
2016,68364,mysql,spring,21,4
2016,64846,php,spring,22,5
2016,49105,angularjs,spring,25,6
2016,43929,python,spring,23,7
2016,28477,hibernate,spring,2,8
2017,353283,java,spring,2,1
2017,159114,javascript,spring,22,2
2017,69373,php,spring,18,3
2017,67959,jquery,spring,18,4
2017,67122,mysql,spring,18,5
2017,45714,python,spring,23,6
2017,28372,angularjs,spring,25,7
2017,27535,hibernate,spring,2,8
2008,958,java,spring-mvc,27,1
2008,123,spring,spring-mvc,3,2
2008,64,jquery,spring-mvc,26,3
2009,19167,java,spring-mvc,27,1
2009,2222,spring,spring-mvc,3,2
2009,2218,jquery,spring-mvc,26,3
2010,55152,java,spring-mvc,24,1
2010,11129,jquery,spring-mvc,30,2
2010,7100,spring,spring-mvc,1,3
2011,114631,java,spring-mvc,23,1
2011,24612,jquery,spring-mvc,30,2
2011,14089,spring,spring-mvc,1,3
2012,166488,java,spring-mvc,24,1
2012,53076,jquery,spring-mvc,30,2
2012,22689,spring,spring-mvc,1,3
2013,263815,java,spring-mvc,19,1
2013,91323,jquery,spring-mvc,27,2
2013,34543,spring,spring-mvc,1,3
2014,302952,java,spring-mvc,17,1
2014,93530,jquery,spring-mvc,21,2
2014,51340,spring,spring-mvc,1,3
2015,275684,java,spring-mvc,17,1
2015,81214,jquery,spring-mvc,22,2
2015,57996,spring,spring-mvc,1,3
2016,259137,java,spring-mvc,12,1
2016,62057,jquery,spring-mvc,25,2
2016,58398,spring,spring-mvc,1,3
2017,241818,java,spring-mvc,8,1
2017,57152,spring,spring-mvc,1,2
2017,50266,jquery,spring-mvc,25,3
2008,21193,c#,sql-server,2,1
2008,16335,.net,sql-server,4,2
2008,10343,asp.net,sql-server,3,3
2008,6699,java,sql-server,8,4
2008,5278,javascript,sql-server,5,5
2008,4131,php,sql-server,5,6
2008,3201,html,sql-server,8,7
2008,3120,python,sql-server,6,8
2008,2776,mysql,sql-server,2,9
2008,2173,css,sql-server,9,10
2008,1877,asp.net-mvc,sql-server,6,11
2008,1868,oracle,sql-server,1,12
2008,1677,linq,sql-server,1,13
2008,1493,jquery,sql-server,2,14
2008,1129,ajax,sql-server,9,15
2008,915,excel,sql-server,1,16
2008,267,entity-framework,sql-server,2,17
2009,134117,c#,sql-server,4,1
2009,66074,.net,sql-server,6,2
2009,54640,asp.net,sql-server,3,3
2009,44119,java,sql-server,16,4
2009,36299,php,sql-server,4,5
2009,35909,javascript,sql-server,7,6
2009,25806,jquery,sql-server,4,7
2009,20660,mysql,sql-server,3,8
2009,19755,html,sql-server,9,9
2009,18966,python,sql-server,9,10
2009,18549,asp.net-mvc,sql-server,5,11
2009,13809,css,sql-server,10,12
2009,9794,linq,sql-server,1,13
2009,8007,oracle,sql-server,1,14
2009,7299,ajax,sql-server,12,15
2009,3880,excel,sql-server,1,16
2009,3301,entity-framework,sql-server,2,17
2009,1,angularjs,sql-server,3,18
2010,200417,c#,sql-server,4,1
2010,79000,.net,sql-server,7,2
2010,76990,php,sql-server,7,3
2010,73527,java,sql-server,20,4
2010,71622,asp.net,sql-server,5,5
2010,64044,javascript,sql-server,9,6
2010,55078,jquery,sql-server,7,7
2010,40667,mysql,sql-server,4,8
2010,33148,html,sql-server,14,9
2010,29981,python,sql-server,10,10
2010,24283,asp.net-mvc,sql-server,5,11
2010,21897,css,sql-server,19,12
2010,14745,linq,sql-server,1,13
2010,11113,ajax,sql-server,16,14
2010,10183,oracle,sql-server,1,15
2010,6444,entity-framework,sql-server,2,16
2010,4758,excel,sql-server,6,17
2011,310254,c#,sql-server,6,1
2011,151814,php,sql-server,5,2
2011,134744,java,sql-server,18,3
2011,118028,javascript,sql-server,13,4
2011,111034,asp.net,sql-server,5,5
2011,105551,.net,sql-server,8,6
2011,101240,jquery,sql-server,8,7
2011,80599,mysql,sql-server,3,8
2011,57807,html,sql-server,15,9
2011,37350,css,sql-server,21,10
2011,31885,python,sql-server,13,11
2011,28149,asp.net-mvc,sql-server,6,12
2011,21863,linq,sql-server,1,13
2011,19002,ajax,sql-server,22,14
2011,15621,oracle,sql-server,1,15
2011,14999,entity-framework,sql-server,2,16
2011,7663,excel,sql-server,10,17
2011,3,angularjs,sql-server,23,18
2012,362799,c#,sql-server,5,1
2012,199007,php,sql-server,5,2
2012,184758,java,sql-server,20,3
2012,156217,javascript,sql-server,13,4
2012,129255,jquery,sql-server,11,5
2012,113993,asp.net,sql-server,5,6
2012,113356,mysql,sql-server,3,7
2012,94277,.net,sql-server,7,8
2012,77872,html,sql-server,18,9
2012,48643,css,sql-server,23,10
2012,37602,python,sql-server,19,11
2012,34190,asp.net-mvc,sql-server,10,12
2012,25825,linq,sql-server,1,13
2012,24192,ajax,sql-server,25,14
2012,21411,entity-framework,sql-server,2,15
2012,21341,oracle,sql-server,1,16
2012,13694,excel,sql-server,9,17
2012,538,angularjs,sql-server,25,18
2013,438174,c#,sql-server,4,1
2013,256635,php,sql-server,4,2
2013,229790,java,sql-server,22,3
2013,204547,javascript,sql-server,13,4
2013,163466,jquery,sql-server,11,5
2013,153386,mysql,sql-server,2,6
2013,124379,asp.net,sql-server,5,7
2013,109141,html,sql-server,17,8
2013,86355,.net,sql-server,8,9
2013,63485,css,sql-server,25,10
2013,49371,asp.net-mvc,sql-server,11,11
2013,44005,python,sql-server,21,12
2013,32880,linq,sql-server,1,13
2013,31817,ajax,sql-server,27,14
2013,28169,oracle,sql-server,1,15
2013,27799,entity-framework,sql-server,2,16
2013,23910,excel,sql-server,10,17
2013,8121,angularjs,sql-server,29,18
2014,399285,c#,sql-server,4,1
2014,260992,php,sql-server,4,2
2014,248205,java,sql-server,22,3
2014,220773,javascript,sql-server,12,4
2014,165943,mysql,sql-server,2,5
2014,149795,jquery,sql-server,11,6
2014,120721,html,sql-server,17,7
2014,102807,asp.net,sql-server,6,8
2014,81076,python,sql-server,12,9
2014,67353,css,sql-server,23,10
2014,66431,.net,sql-server,9,11
2014,56532,asp.net-mvc,sql-server,10,12
2014,33326,ajax,sql-server,25,13
2014,31768,oracle,sql-server,1,14
2014,29132,entity-framework,sql-server,2,15
2014,28902,linq,sql-server,1,16
2014,27622,excel,sql-server,9,17
2014,23809,angularjs,sql-server,29,18
2015,400336,c#,sql-server,2,1
2015,250489,php,sql-server,4,2
2015,245514,javascript,sql-server,12,3
2015,234985,java,sql-server,21,4
2015,155350,mysql,sql-server,3,5
2015,147018,jquery,sql-server,10,6
2015,111413,html,sql-server,16,7
2015,93188,python,sql-server,12,8
2015,89939,asp.net,sql-server,6,9
2015,63041,asp.net-mvc,sql-server,7,10
2015,60714,.net,sql-server,5,11
2015,56232,css,sql-server,23,12
2015,46895,angularjs,sql-server,30,13
2015,40474,excel,sql-server,8,14
2015,36824,oracle,sql-server,1,15
2015,36764,ajax,sql-server,20,16
2015,31188,entity-framework,sql-server,2,17
2015,29307,linq,sql-server,1,18
2016,370699,c#,sql-server,3,1
2016,239926,php,sql-server,4,2
2016,229675,javascript,sql-server,15,3
2016,192082,java,sql-server,22,4
2016,151987,mysql,sql-server,2,5
2016,126687,jquery,sql-server,10,6
2016,108701,html,sql-server,17,7
2016,93855,python,sql-server,10,8
2016,78132,asp.net,sql-server,6,9
2016,61447,asp.net-mvc,sql-server,6,10
2016,53883,css,sql-server,24,11
2016,50942,.net,sql-server,6,12
2016,46376,angularjs,sql-server,26,13
2016,45258,excel,sql-server,5,14
2016,36547,oracle,sql-server,1,15
2016,34782,ajax,sql-server,21,16
2016,31161,entity-framework,sql-server,1,17
2016,28347,linq,sql-server,1,18
2017,325065,c#,sql-server,3,1
2017,206591,javascript,sql-server,15,2
2017,206209,php,sql-server,5,3
2017,175580,java,sql-server,24,4
2017,134637,mysql,sql-server,2,5
2017,132474,python,sql-server,10,6
2017,102452,jquery,sql-server,10,7
2017,94151,html,sql-server,16,8
2017,63321,asp.net,sql-server,6,9
2017,51474,asp.net-mvc,sql-server,6,10
2017,45974,css,sql-server,23,11
2017,45800,excel,sql-server,8,12
2017,43113,.net,sql-server,6,13
2017,33984,oracle,sql-server,1,14
2017,30390,ajax,sql-server,21,15
2017,26033,angularjs,sql-server,26,16
2017,25600,entity-framework,sql-server,1,17
2017,23339,linq,sql-server,1,18
2008,4743,c#,sql-server-2008,26,1
2008,3448,.net,sql-server-2008,28,2
2008,2299,sql-server,sql-server-2008,7,3
2008,2054,asp.net,sql-server-2008,24,4
2008,437,asp.net-mvc,sql-server-2008,22,5
2008,387,php,sql-server-2008,22,6
2008,382,mysql,sql-server-2008,25,7
2008,265,python,sql-server-2008,25,8
2009,65681,c#,sql-server-2008,23,1
2009,31745,.net,sql-server-2008,27,2
2009,26192,asp.net,sql-server-2008,22,3
2009,24298,sql-server,sql-server-2008,4,4
2009,9879,php,sql-server-2008,19,5
2009,9002,mysql,sql-server-2008,20,6
2009,8586,asp.net-mvc,sql-server-2008,21,7
2009,4833,python,sql-server-2008,27,8
2010,124234,c#,sql-server-2008,22,1
2010,48816,.net,sql-server-2008,26,2
2010,44489,asp.net,sql-server-2008,18,3
2010,34188,sql-server,sql-server-2008,2,4
2010,32504,php,sql-server-2008,19,5
2010,23703,mysql,sql-server-2008,17,6
2010,15469,asp.net-mvc,sql-server-2008,17,7
2010,13374,python,sql-server-2008,27,8
2011,233465,c#,sql-server-2008,19,1
2011,84987,asp.net,sql-server-2008,14,2
2011,77415,.net,sql-server-2008,22,3
2011,71941,php,sql-server-2008,17,4
2011,53514,mysql,sql-server-2008,12,5
2011,48559,sql-server,sql-server-2008,1,6
2011,20698,asp.net-mvc,sql-server-2008,16,7
2011,18459,python,sql-server-2008,25,8
2012,283292,c#,sql-server-2008,17,1
